episode,reward_mean__lr_c=2e-4__raw,reward_mean__lr_c=2e-4__smooth,reward_mean__lr_c=2e-4__band_low,reward_mean__lr_c=2e-4__band_high,reward_mean__lr_c=3e-4__raw,reward_mean__lr_c=3e-4__smooth,reward_mean__lr_c=3e-4__band_low,reward_mean__lr_c=3e-4__band_high,reward_mean__lr_c=5e-4__raw,reward_mean__lr_c=5e-4__smooth,reward_mean__lr_c=5e-4__band_low,reward_mean__lr_c=5e-4__band_high,reward_total__lr_c=2e-4__raw,reward_total__lr_c=2e-4__smooth,reward_total__lr_c=2e-4__band_low,reward_total__lr_c=2e-4__band_high,reward_total__lr_c=3e-4__raw,reward_total__lr_c=3e-4__smooth,reward_total__lr_c=3e-4__band_low,reward_total__lr_c=3e-4__band_high,reward_total__lr_c=5e-4__raw,reward_total__lr_c=5e-4__smooth,reward_total__lr_c=5e-4__band_low,reward_total__lr_c=5e-4__band_high,task_sr__lr_c=2e-4__raw,task_sr__lr_c=2e-4__smooth,task_sr__lr_c=2e-4__band_low,task_sr__lr_c=2e-4__band_high,task_sr__lr_c=3e-4__raw,task_sr__lr_c=3e-4__smooth,task_sr__lr_c=3e-4__band_low,task_sr__lr_c=3e-4__band_high,task_sr__lr_c=5e-4__raw,task_sr__lr_c=5e-4__smooth,task_sr__lr_c=5e-4__band_low,task_sr__lr_c=5e-4__band_high,deadline_miss_rate__lr_c=2e-4__raw,deadline_miss_rate__lr_c=2e-4__smooth,deadline_miss_rate__lr_c=2e-4__band_low,deadline_miss_rate__lr_c=2e-4__band_high,deadline_miss_rate__lr_c=3e-4__raw,deadline_miss_rate__lr_c=3e-4__smooth,deadline_miss_rate__lr_c=3e-4__band_low,deadline_miss_rate__lr_c=3e-4__band_high,deadline_miss_rate__lr_c=5e-4__raw,deadline_miss_rate__lr_c=5e-4__smooth,deadline_miss_rate__lr_c=5e-4__band_low,deadline_miss_rate__lr_c=5e-4__band_high,mean_cft_completed__lr_c=2e-4__raw,mean_cft_completed__lr_c=2e-4__smooth,mean_cft_completed__lr_c=2e-4__band_low,mean_cft_completed__lr_c=2e-4__band_high,mean_cft_completed__lr_c=3e-4__raw,mean_cft_completed__lr_c=3e-4__smooth,mean_cft_completed__lr_c=3e-4__band_low,mean_cft_completed__lr_c=3e-4__band_high,mean_cft_completed__lr_c=5e-4__raw,mean_cft_completed__lr_c=5e-4__smooth,mean_cft_completed__lr_c=5e-4__band_low,mean_cft_completed__lr_c=5e-4__band_high,avg_rsu_queue__lr_c=2e-4__raw,avg_rsu_queue__lr_c=2e-4__smooth,avg_rsu_queue__lr_c=2e-4__band_low,avg_rsu_queue__lr_c=2e-4__band_high,avg_rsu_queue__lr_c=3e-4__raw,avg_rsu_queue__lr_c=3e-4__smooth,avg_rsu_queue__lr_c=3e-4__band_low,avg_rsu_queue__lr_c=3e-4__band_high,avg_rsu_queue__lr_c=5e-4__raw,avg_rsu_queue__lr_c=5e-4__smooth,avg_rsu_queue__lr_c=5e-4__band_low,avg_rsu_queue__lr_c=5e-4__band_high
470,0.0099999643862247,0.012237734601108517,0.006028770818921105,0.01844669838329593,0.0095536448061466,0.012156188125825538,0.006095230418473011,0.018217145833178065,0.0064245504327118,0.0061379235477134475,0.003372683199274038,0.008903163896152857,0.2499991140199098,0.2273843723584054,0.20289626569011676,0.251872479026694,0.238841124325909,0.22526726453974227,0.20134737420146592,0.24918715487801862,0.173462864768749,0.15906324976336908,0.12972245400396634,0.18840404552277182,0.95,0.9444444444444444,0.857860998441797,1.0,0.95,0.9402777777777777,0.8510423421988397,1.0,0.8,0.7833333333333333,0.6549144791241389,0.9117521875425277,0.05,0.05555555555555555,0.0,0.14213900155820194,0.05,0.05972222222222223,0.0,0.14895765780116196,0.2,0.2152777777777778,0.08685892356858307,0.34369663198697253,1.7700942690402537,1.6079197085273165,0.952995794291254,2.262843622763379,1.748492069972721,1.689064305922442,0.9553856721838383,2.4227429396610454,1.6008653369787902,1.6421265278161734,0.9776018872645346,2.306651168367812,0.44,1.0725370181068647,-0.062177583823574745,2.2072516200373045,0.44,0.7259244877584231,0.19197052793944658,1.2598784475773996,4.555555555555555,3.778596805453669,1.7630562591043697,5.794137351802968
471,0.0211347360163927,0.012571957272787843,0.006161652784637618,0.018982261760938066,0.0208751894533634,0.012494723209076405,0.006222961104263763,0.018766485313889046,0.0063759046606719,0.0062310053261979475,0.003465362893440577,0.008996647758955319,0.190212601469719,0.2260938689042606,0.20058029247209988,0.2516074453364213,0.1878767001879155,0.22445277959595725,0.1995373068762964,0.2493682523156181,0.1593976122605735,0.16105418765545443,0.13171674166643207,0.19039163364447678,1.0,0.9458333333333333,0.8586978492146756,1.0,1.0,0.9430555555555556,0.8538201199766177,1.0,0.9,0.7944444444444444,0.6654475001387289,0.9234413887501599,0.0,0.05416666666666667,0.0,0.14130215078532327,0.0,0.05694444444444445,0.0,0.14617988002338417,0.1,0.20416666666666666,0.0751697223609509,0.33316361097238245,0.6393696607376402,1.5787765986647366,0.8988459537917685,2.258707243537705,0.6717916810832465,1.6609240484832783,0.9020808593848764,2.4197672375816803,0.7057760200771745,1.6137959952088468,0.9269187896277348,2.3006732007899586,0.8888888888888888,1.0779976069007868,-0.051562856169169446,2.207558069970743,1.4444444444444444,0.7449368334374353,0.1962078603901528,1.293665806484718,1.08,3.723347763308075,1.6342288125486002,5.81246671406755
472,0.0210205465555191,0.012628615109456865,0.006161106339904509,0.01909612387900922,0.0210281386971473,0.01249643451430726,0.00614924359548438,0.018843625433130142,0.0079044327139854,0.0062300706922541775,0.003484094418805257,0.008976046965703099,0.1891849289498091,0.22607654317781448,0.19960202196937235,0.25255106438625663,0.1892532517849114,0.2244681814617888,0.19862631665720903,0.25031004626636855,0.1580886690491684,0.16103549578527832,0.13162453689972464,0.190446454670832,1.0,0.9458333333333333,0.8916437777298022,1.0,1.0,0.9430555555555556,0.8680776046520203,1.0,0.9,0.7944444444444444,0.6650891034924588,0.92379978539643,0.0,0.05416666666666667,0.0,0.10835622227019606,0.0,0.05694444444444445,0.0,0.1319223953479819,0.1,0.2041666666666667,0.0748113257146808,0.3335220076186526,0.6623900012819123,1.5790328570832919,0.9090159661349837,2.2490497480316,0.6684694896153855,1.6611203364915357,0.9072148075233213,2.41502586545975,0.7721665659729415,1.6142997667970642,0.9316582012787804,2.296941332315348,0.7777777777777778,1.0912692118390583,-0.029637008981500568,2.2121754326596172,0.8888888888888888,0.7665417717090404,0.22609182656890858,1.306991716849172,1.45,3.7261255410858536,1.5926003867987597,5.859650695372947
473,0.0088725248351693,0.012687532412302117,0.006200791680115969,0.019174273144488267,0.0081100165843963,0.012518731928947847,0.006141316373012049,0.018896147484883646,0.004613428376615,0.006304776541785181,0.003530091985563558,0.009079461098006805,0.2395581663806502,0.22616697628293736,0.1998096078720038,0.2525243446938709,0.2189704487462812,0.22344636465255555,0.19787068124100712,0.24902204806410397,0.1245625607912443,0.16246465947558356,0.1318484392547866,0.19308087969638052,0.9,0.9513888888888888,0.8963516239759157,1.0,0.9,0.9458333333333334,0.8704156252812418,1.0,0.45,0.8013888888888889,0.6532969683421651,0.9494808094356127,0.1,0.04861111111111111,0.0,0.10364837602408253,0.1,0.05416666666666667,0.0,0.12958437471876033,0.55,0.19722222222222224,0.0491303016754982,0.3453141427689463,1.6784197675413084,1.550763702775991,0.881055465558227,2.220471939993755,1.6813932324097849,1.6335433475932406,0.8802184211455992,2.386868274040882,1.8268617026611536,1.5869298879220528,0.9023851201953049,2.2714746556488006,0.3333333333333333,1.0846554552253018,-0.04323117906428475,2.2125420895148884,1.2962962962962965,0.7787404783521914,0.23583541035804712,1.3216455463463357,2.407407407407407,3.728670483689275,1.583239924034205,5.874101043344345
474,0.0102108176797628,0.01230972045515142,0.005832957536418759,0.01878648337388408,0.0091482792049646,0.012112249465038328,0.005726169780019969,0.018498329150056687,0.0078245215117931,0.00644512302500915,0.0036623265381064587,0.00922791951191184,0.234848800323123,0.22739898736868255,0.20114617308248456,0.25365180165488055,0.2287069732525159,0.22451452580924613,0.19910908517653791,0.24991996644195436,0.1877885179311628,0.16583297507022382,0.1356101710238754,0.19605577911657224,0.95,0.9499999999999998,0.8949627350870267,1.0,1.0,0.9458333333333334,0.8704156252812418,1.0,0.95,0.8152777777777778,0.6654542484271108,0.9651013071284448,0.05,0.049999999999999996,0.0,0.10503726491297141,0.0,0.05416666666666667,0.0,0.12958437471876033,0.05,0.18333333333333332,0.03350980398266612,0.3331568626840005,1.7914577316684794,1.5828355885124616,0.9112432268433769,2.2544279501815465,1.680251927986843,1.6625939559171292,0.9091366211917544,2.4160512906425042,1.7361315674438975,1.6080024617162763,0.9237333681842895,2.292271555248263,0.8260869565217391,1.0798245373509059,-0.03892190960225972,2.1985709843040713,1.56,0.794296033907747,0.24435632889226944,1.3442357389232245,5.875,3.865244557763349,1.6994773348575003,6.031011780669198
475,0.0080587528645992,0.012352239922620311,0.005847623371476534,0.01885685647376409,0.0072744973003864,0.01213950693555585,0.005700808208550798,0.018578205662560902,0.0057009449228644,0.006432316731661506,0.0036571914330398446,0.009207442030283168,0.2739976258670343,0.22811931056301787,0.20041515383116015,0.2558234672948756,0.2327839080437063,0.22433789339538532,0.19893162661172267,0.24974416017904796,0.182430241623085,0.16559433925671704,0.13541316015929775,0.19577551835413634,1.0,0.9541666666666667,0.8986805990126695,1.0,0.95,0.9499999999999998,0.8745822919479083,1.0,0.95,0.8152777777777778,0.6639717352067068,0.9665838203488487,0.0,0.04583333333333333,0.0,0.10131940098732888,0.05,0.05,0.0,0.12541770805209368,0.05,0.1847222222222222,0.03341617965115104,0.3360282647932934,2.5002668516327535,1.576643839517767,0.8793747365871667,2.2739129424483675,2.1856912596824216,1.649744592572537,0.8878491430573675,2.4116400420877064,2.2840883658315856,1.6057119097718942,0.9078720878786058,2.3035517316651823,1.088235294117647,1.0895854592635306,-0.02062694711969537,2.1997978656467563,4.53125,0.8989652590539458,0.030198308779579852,1.7677322093283117,6.28125,3.8363187065088686,1.619602398125283,6.053035014892455
476,0.0110691869631409,0.01207873596447619,0.005624002403284993,0.01853346952566739,0.0113484878093004,0.011872114238536142,0.005496473632053598,0.018247754845018685,0.0059150960296392,0.006429558399961175,0.0036601804685629236,0.009198936331359426,0.2435221317006269,0.2296549822425566,0.20218994461582368,0.2571200198692895,0.2269697529067491,0.22539895329931495,0.20012876829153575,0.25066913830709414,0.1597075888371416,0.1660210636645724,0.13589597990302063,0.19614614742612416,1.0,0.9541666666666667,0.8982945526768293,1.0,1.0,0.9499999999999998,0.8741668847029134,1.0,0.85,0.8194444444444444,0.6681384018733735,0.9707504870155154,0.0,0.04583333333333333,0.0,0.101705447323169,0.0,0.05,0.0,0.12583311529708854,0.15,0.18055555555555555,0.029249512984484388,0.33186159812662674,1.6902314232502136,1.6056947846235987,0.9230787946608566,2.288310774586341,1.5703940604299211,1.6756579925180548,0.9249956240127128,2.4263203610233965,1.5293648400608622,1.6276125038137046,0.9403983108930303,2.3148266967343787,0.7727272727272727,1.1017908464689177,-0.004679297484957878,2.2082609904227932,1.85,0.9410948886835754,0.1117595358480733,1.7704302415190774,4.518518518518518,3.93984236906031,1.7401008709012804,6.13958386721934
477,0.0210324712097644,0.012451980392345078,0.005850473016831406,0.01905348776785875,0.0209564808756113,0.012276937978135167,0.005747530710430788,0.018806345245839545,0.0168707184493541,0.00673088179125135,0.0033647099969608346,0.010097053585541867,0.1892922430124317,0.22795040143106837,0.19988559654612068,0.2560152063160161,0.1886083388968465,0.22407794743340106,0.1982916041044971,0.24986429076230504,0.1855779037321106,0.1658221600236003,0.13561066558659873,0.1960336544606019,1.0,0.9555555555555555,0.8996834415657181,1.0,1.0,0.9569444444444444,0.8811113291473579,1.0,1.0,0.8208333333333333,0.6678644773545064,0.9738021893121602,0.0,0.04444444444444444,0.0,0.1003165584342801,0.0,0.043055555555555555,0.0,0.1188886708526441,0.0,0.17916666666666667,0.02619781068783944,0.3321355226454939,0.6232425035236601,1.5599379431831062,0.857711660569164,2.2621642257970485,0.6405245546842074,1.617366446935223,0.8465085380671107,2.3882243558033354,0.7055473186112259,1.5841851377077818,0.8782760920508474,2.290094183364716,0.2222222222222222,1.0397818677932724,-0.0675087046310836,2.147072440217628,0.5555555555555556,0.9340044649264851,0.11772696068021593,1.7502819691727542,1.818181818181818,3.79503491956536,1.595357850515768,5.994711988614952
478,0.0111118145287036,0.01248569993509182,0.005891034239728883,0.019080365630454756,0.0102123701944947,0.01229901979159973,0.005776492809768404,0.018821546773431057,0.0058631254360079,0.006862380218485111,0.003489499895975873,0.010235260540994348,0.2333481138086545,0.22783368570418144,0.20035515012661767,0.25531222128174524,0.2246721500512102,0.22404055771744222,0.19915957438089898,0.24892154105398545,0.1700306531786577,0.16966698113288922,0.13971121225038696,0.19962275001539148,1.0,0.9555555555555555,0.8996834415657181,1.0,1.0,0.9569444444444444,0.8811113291473579,1.0,0.85,0.8388888888888889,0.687440851805181,0.9903369259725968,0.0,0.04444444444444444,0.0,0.1003165584342801,0.0,0.043055555555555555,0.0,0.1188886708526441,0.15,0.16111111111111112,0.009663074027403018,0.3125591481948192,1.542222368354938,1.5580675810229498,0.8567975885792933,2.259337573466606,1.5789286075718545,1.616599228534528,0.8469355961432044,2.386262860925852,1.7099390056943775,1.5804126198014257,0.8756521209491308,2.2851731186537205,1.0476190476190477,1.0503638783752829,-0.055439115287858165,2.156166872038424,0.9090909090909092,0.9465255086975287,0.1319081744110988,1.7611428429839586,3.7586206896551726,3.858766446658956,1.7197259229588338,5.997806970359079
479,0.0107487235218286,0.012533224524102231,0.005941331345761472,0.01912511770244299,0.0109753208234906,0.012337411598612819,0.0058562742373018,0.01881854895992384,0.006199893541634,0.006847859049836741,0.003478177189916929,0.010217540909756554,0.2364719279595059,0.22787502305699048,0.20054131638942804,0.25520872972455294,0.2304817545925302,0.22378087296190607,0.19907852004736537,0.24848322587644678,0.185996798409227,0.16979156725805114,0.13977320515794664,0.19980992935815564,1.0,0.9569444444444444,0.901072330454607,1.0,1.0,0.9569444444444444,0.8811113291473579,1.0,0.9,0.8402777777777778,0.6893218291944291,0.9912337263611265,0.0,0.04305555555555555,0.0,0.0989276695453912,0.0,0.043055555555555555,0.0,0.1188886708526441,0.1,0.1597222222222222,0.008766273638873251,0.31067817080557114,1.602816968231202,1.5582754058779098,0.8571868476826701,2.2593639640731498,1.5736509312760456,1.6132803584518125,0.8445025992079663,2.382058117695659,1.7381693563417362,1.5818482222808412,0.876091603691279,2.2876048408704035,1.181818181818182,1.0351152381266426,-0.061844072796108485,2.1320745490493938,1.3333333333333333,0.9668958790678991,0.1646281823219028,1.7691635758138955,2.466666666666667,3.8233755001568985,1.681263134714,5.965487865599798
480,0.0094685992226004,0.012636197523938238,0.0060955946849763675,0.01917680036290011,0.0081870211288332,0.012402129126712631,0.005952095023150204,0.018852163230275058,0.0068565164692699,0.006910811540567159,0.003545089708465183,0.010276533372669134,0.2556521667061429,0.22889481355102415,0.20140478726259145,0.25638483983945687,0.2210495775833812,0.22373854987948205,0.19931421657894421,0.2481628831800199,0.1782694293274417,0.17015326928527955,0.14118378321147412,0.19912275535908497,0.9,0.9652777777777778,0.9081473227744336,1.0,0.85,0.9611111111111111,0.8886451001037252,1.0,0.9,0.8430555555555554,0.6948408714227314,0.9912702396883795,0.1,0.034722222222222224,0.0,0.09185267722556485,0.15,0.03888888888888889,0.0,0.11135489989627703,0.1,0.15694444444444444,0.00872976031162015,0.30515912857726873,1.70269854484062,1.5333934062729293,0.8515870798177001,2.2151997327281583,1.5308918275224894,1.5813276359525061,0.8380745021603905,2.324580769744622,1.53226647917904,1.5563522039408129,0.8681850697736124,2.244519338108013,0.4444444444444444,1.038688987314427,-0.05722679799440411,2.134604772623258,0.4814814814814814,0.9722294289920923,0.16526624802972656,1.7791926099544582,5.538461538461538,3.8483636293116934,1.7945697929489262,5.902157465674461
481,0.0101840505376458,0.012647129724630007,0.00639426342639065,0.018899996022869365,0.0100605655461549,0.012421142387514267,0.006275749867866881,0.018566534907161654,0.0075309555977582,0.006944068073708922,0.0035832101259093458,0.010304926021508499,0.2342331451527053,0.2286023375284085,0.2018764188977011,0.25532825615911586,0.231393012201022,0.22339451458430817,0.1995316833337012,0.24725734583491515,0.2033358154912219,0.17122713241281132,0.14167681810608762,0.200777446719535,1.0,0.9652777777777778,0.9081473227744336,1.0,1.0,0.9611111111111111,0.8886451001037252,1.0,0.7,0.8416666666666666,0.6912263956875323,0.9921069376458008,0.0,0.034722222222222224,0.0,0.09185267722556485,0.0,0.03888888888888889,0.0,0.11135489989627703,0.3,0.15833333333333333,0.007893062354198815,0.3087736043124678,1.6169353717868524,1.5308737432679758,0.8674381695727589,2.1943093169631926,1.6485341282959154,1.5780229728401567,0.8527722568052576,2.3032736888750556,1.8239243917373251,1.5610883968480753,0.8870334929827738,2.2351433007133767,1.0,1.0475778762033157,-0.02779536028882612,2.1229511126954574,1.1304347826086956,0.9918782584235305,0.21202423298724937,1.7717322838598117,4.2592592592592595,3.8812063010432545,1.8651327831153512,5.897279818971158
482,0.0168597307056188,0.012847655659748401,0.00659175225435834,0.019103559065138463,0.0235035885125398,0.012807877165161857,0.006382873430582742,0.01923288089974097,0.0062141851522028,0.00692489629404407,0.0035707463162655516,0.010279046271822589,0.1854570424289432,0.22705892439239916,0.1994787472202154,0.2546391015645829,0.1880286906755313,0.22196396675608573,0.19764218987802365,0.24628574363414782,0.1367120689158235,0.1694628367046728,0.1394040548158712,0.1995216185934744,1.0,0.9666666666666666,0.9095362116633223,1.0,1.0,0.9611111111111111,0.8886451001037252,1.0,0.8,0.8402777777777778,0.6898375067986435,0.990718048756912,0.0,0.03333333333333333,0.0,0.09046378833667595,0.0,0.03888888888888889,0.0,0.11135489989627703,0.2,0.1597222222222222,0.0092819512430877,0.3101624932013567,0.7262503416373596,1.505955508275726,0.8289708870221831,2.182940129529269,0.6321314146917639,1.5498897684128317,0.8068598350296085,2.292919701796055,0.7738335924287557,1.5455205038469133,0.8560434506596308,2.2349975570341956,0.4545454545454545,1.0513152499406895,-0.030802944471561622,2.1334334443529404,0.5,0.9968782584235305,0.20944876245685207,1.784307754390209,1.2272727272727273,3.770661194808493,1.723403628352993,5.817918761263993
483,0.0052692550234496,0.01273907743032189,0.006670714414475217,0.018807440446168566,0.0088635208085179,0.012795502501022439,0.006669527482430341,0.018921477519614538,0.0054883384145796,0.006931721659687606,0.0035630643130717342,0.010300379006303477,0.1475391334041723,0.22452862656283823,0.1939545342660205,0.25510271885965596,0.2304515377223742,0.2219008088632816,0.19803766465250272,0.24576395307406046,0.1536734705345958,0.16950831852119355,0.13931700410158585,0.19969963294080126,0.35,0.9499999999999998,0.8213624508643789,1.0,0.95,0.9611111111111111,0.8890340286222531,1.0,0.65,0.836111111111111,0.6824627976390638,0.9897594245831582,0.65,0.049999999999999996,0.0,0.17863754913562024,0.05,0.03888888888888889,0.0,0.11096597137774915,0.35,0.1638888888888889,0.010240575416841535,0.31753720236093624,2.0168982390219816,1.517756308296581,0.854937159724042,2.18057545686912,1.8882081760381788,1.5568836406780067,0.8319223969192863,2.281844884436727,1.7477678021416203,1.5524162720922794,0.883699956761559,2.221132587423,0.5357142857142857,1.054444065569505,-0.01230543590984201,2.121193567048852,0.6538461538461539,1.009485096030368,0.23977021829131206,1.779199973769424,3.5,3.7625194323563855,1.784639677957697,5.740399186755074
484,0.0041376710869371,0.012620633312811406,0.006389401330049976,0.018851865295572836,0.0087963761761784,0.012820261401227733,0.006710300673058447,0.018930222129397017,0.0067110122181475,0.00696536718815974,0.003597801383596887,0.010332932992722591,0.1158547911466254,0.22074543296884294,0.18485711770484964,0.25663374823283625,0.2375021608773427,0.2219105445854978,0.19923359954997952,0.2445874896210161,0.187908332639309,0.1696865356227638,0.14025100579683178,0.19912206544869585,0.4,0.9347222222222222,0.7713014487374861,1.0,1.0,0.9624999999999999,0.8904229175111419,1.0,0.95,0.8388888888888889,0.6870918927317571,0.9906858850460207,0.6,0.06527777777777778,0.0,0.22869855126251337,0.0,0.037500000000000006,0.0,0.10957708248886026,0.05,0.1611111111111111,0.00931411495397913,0.31290810726824303,1.999688730300894,1.5098173665656165,0.8580161057262378,2.1616186274049953,1.6090200006626063,1.5384733811901892,0.8436722803133649,2.2332744820670136,1.4249923525608206,1.5308106519307023,0.8751828082579877,2.186438495603417,0.1428571428571428,1.010264171389611,0.06488946226675985,1.955638880512462,0.1481481481481481,0.9413781001455944,0.15526349118000482,1.727492709111184,3.7857142857142856,3.7170047618417152,1.9466617858914064,5.487347737792025
485,0.0105469077825546,0.012628385823013004,0.006623243263743333,0.018633528382282674,0.0237656123936176,0.013200872577726798,0.006939483804101565,0.019462261351352032,0.0045370571315288,0.006890398851181847,0.004370838918327203,0.009409958784036491,0.1898443351948915,0.21917367516875105,0.18328190919517498,0.25506544114232715,0.1901249085943375,0.22048271878864711,0.19781094117962122,0.243154496397673,0.1134264225239935,0.167812327083171,0.13692300961672385,0.19870164454961817,1.0,0.9347222222222222,0.7713014487374861,1.0,1.0,0.9624999999999999,0.8904229175111419,1.0,0.7,0.8319444444444444,0.6826515786123489,0.9812373102765398,0.0,0.06527777777777778,0.0,0.22869855126251337,0.0,0.037500000000000006,0.0,0.10957708248886026,0.3,0.16805555555555554,0.018762689723459985,0.31734842138765107,0.8768027496458194,1.4873259214366465,0.8455958650983183,2.129055977774975,0.6522363794937022,1.5092172325858015,0.8144767143683819,2.2039577508032213,0.8206796754526796,1.5108267061327618,0.8609129152641439,2.1607404970013797,0.4444444444444444,1.0156654059575123,0.06490620589240625,1.9664246060226183,0.875,0.9622114334789278,0.17598392660962514,1.7484389403482306,1.12,3.5892269840639375,1.7744717027504915,5.403982265377383
486,0.0047587789595127,0.012465072821618736,0.006398602887233294,0.018531542756004177,0.00641884887591,0.013105931187358952,0.006824693439043718,0.019387168935674187,0.0046984157525002,0.006811531752140933,0.004271648551694564,0.009351414952587303,0.18083358382302,0.2171047985377086,0.18085158664799636,0.2533580104274208,0.2310785693477839,0.21979725709019698,0.19750327251671576,0.2420912416636782,0.1785397830204965,0.16753729935000683,0.13789887075415697,0.1971757279458567,0.15,0.9111111111111112,0.6926508911055735,1.0,0.8,0.9569444444444444,0.8815267363923528,1.0,0.9,0.8305555555555555,0.6804784148973313,0.9806326962137797,0.85,0.08888888888888889,0.0,0.30734910889442624,0.2,0.04305555555555556,0.0,0.11847326360764923,0.1,0.16944444444444445,0.019367303786220147,0.31952158510266876,2.9324212346666676,1.522141110894692,0.8557326786467593,2.1885495431426247,2.644662340357877,1.5336138113997626,0.8444058927718138,2.2228217300277113,2.379408331126653,1.5267810927576249,0.8966234226449163,2.1569387628703334,0.5789473684210527,0.9923954254506897,0.1036438212306312,1.8811470296707482,0.6388888888888888,0.9596592017600294,0.17066440012705641,1.7486540033930025,6.2631578947368425,3.587648036695516,1.7701205472896957,5.405175526101337
487,0.0042848656885325,0.012290420023620909,0.00610572321879368,0.018475116828448136,0.0094894841313362,0.013124151685689017,0.006841380333363691,0.01940692303801434,0.010476185940206,0.006938505490931319,0.004294909494459475,0.009582101487403164,0.1242611200048108,0.21380192850317106,0.17371938125247915,0.25388447575386297,0.2372370854881477,0.21976201637045623,0.19728132791101097,0.24224270482990148,0.1990475296678496,0.16880157986847086,0.1398191658513217,0.19778399388562,0.25,0.890277777777778,0.6407544226346071,1.0,0.95,0.9555555555555555,0.8805996602344663,1.0,1.0,0.8374999999999999,0.6833360146093301,0.9916639853906697,0.75,0.10972222222222222,0.0,0.35924557736539275,0.05,0.044444444444444446,0.0,0.11940033976553568,0.0,0.1625,0.008336014609330089,0.3166639853906699,2.0655436161387115,1.5343118370109687,0.8597635198174405,2.2088601542044968,1.6706760286131772,1.5319687131922053,0.8421945968109948,2.2217428295734156,1.5662073611920884,1.525657009536067,0.8957150090734121,2.1555990099987223,0.3103448275862069,0.9901465498884708,0.09601692561528719,1.8842761741616545,0.88,0.9769020001139389,0.1879435204849771,1.7658604797429007,8.894736842105264,3.70972406008733,1.6119015741957803,5.807546545978879
488,0.0021104968618601,0.012137099253272384,0.005938918927220081,0.01833527957932469,0.0237651448696851,0.013583590367084532,0.007060714333177151,0.020106466400991913,0.0061887237243354,0.00693859835155303,0.004312678070441176,0.009564518632664885,0.0527624165857119,0.20827334408285558,0.15832355672594906,0.2582231314397621,0.1901211656956279,0.2184199203125229,0.1960878874981915,0.24075195312685432,0.1361519456432701,0.16674183000934334,0.13739184117032244,0.19609181884836424,0.25,0.8708333333333332,0.5969539426612332,1.0,1.0,0.9611111111111111,0.886155215790022,1.0,0.8,0.8319444444444444,0.6785546170325869,0.9853342718563018,0.75,0.12916666666666665,0.0,0.4030460573387665,0.0,0.03888888888888889,0.0,0.11384478420998013,0.2,0.16805555555555554,0.01466572814369796,0.3214453829674131,1.4157190947371254,1.5084971813363728,0.8545886115266638,2.162405751146082,0.636412463821016,1.4792504651387661,0.7864746383800664,2.172026291897466,0.7136928695650838,1.480757836796991,0.847861631302665,2.1136540422913166,0.2,0.9451970549389758,0.057381931381749074,1.8330121784962023,0.375,0.9679583974203363,0.17032394025532094,1.7655928545853516,0.5454545454545454,3.5230781896179293,1.4289456134126075,5.617210765823251
489,0.0034888924565166,0.0115749259324123,0.005719699987033849,0.01743015187779075,0.0070776310749351,0.013120337492889784,0.006696652952638944,0.019544022033140623,0.0053465561941266,0.006918781553395041,0.004321265192096301,0.009516297914693782,0.1325779271129287,0.20668336825125197,0.15487290880831794,0.258493827694186,0.2618723290755362,0.22041532182168663,0.19740766249886155,0.24342298114451172,0.1764363495870558,0.16743453379180007,0.14125069305985688,0.19361837452374325,0.0,0.8430555555555556,0.5284896330898192,1.0,0.85,0.9569444444444445,0.8799644085524955,1.0,0.85,0.8319444444444444,0.684434243918313,0.9794546449705758,1.0,0.15694444444444444,0.0,0.4715103669101807,0.15,0.043055555555555555,0.0,0.12003559144750657,0.15,0.16805555555555554,0.020545355029423923,0.31556575608168713,0.0,1.4907366649626759,0.795287617386411,2.186185712538941,2.6272369795954633,1.5339668156108088,0.8320154666393373,2.23591816458228,2.4029694213708632,1.5269517541343078,0.8902492439128065,2.1636542643558094,0.1052631578947368,0.948121031547163,0.052460307101203196,1.8437817559931227,0.6486486486486487,0.9859764154383542,0.1899545893571264,1.781998241519582,6.151515151515151,3.6561758327155727,1.5555559642078594,5.756795701223286
490,0.0043104491196572,0.011427188615521576,0.0058575196929554945,0.01699685753808766,0.0091627454385161,0.01310923858545716,0.006876345015936952,0.01934213215497737,0.0081207547336816,0.006986109539866394,0.0044806538721447915,0.009491565207587996,0.1206925676549646,0.20334913909475244,0.1491944966094925,0.2575037815800124,0.2290686347104422,0.2201378484674233,0.19794718829598473,0.24232850863886185,0.2030188734227728,0.1688012368776292,0.1419917021473962,0.19561077160786222,0.05,0.8166666666666668,0.47390323150070196,1.0,0.95,0.9555555555555555,0.8792009456421633,1.0,1.0,0.8375,0.688129628317701,0.9868703716822991,0.95,0.18333333333333332,0.0,0.5260967684992981,0.05,0.044444444444444446,0.0,0.12079905435783864,0.0,0.1625,0.013129628317700731,0.31187037168229925,0.8606516533333333,1.4669373585801402,0.7806630448356957,2.1532116723245847,1.6364494144899293,1.5302918289407434,0.8535190257678533,2.2070646321136334,1.647010743857815,1.5309002566057681,0.9198127009752068,2.141987812236329,0.1071428571428571,0.9155416664677978,0.010093969347457432,1.8209893635881382,0.16,0.9648653043272432,0.15435008678634288,1.7753805218681435,4.32,3.6414021701641324,1.5903071398648363,5.692497200463428
