episode,reward_mean__lr_c=2e-4__raw,reward_mean__lr_c=2e-4__smooth,reward_mean__lr_c=2e-4__band_low,reward_mean__lr_c=2e-4__band_high,reward_mean__lr_c=3e-4__raw,reward_mean__lr_c=3e-4__smooth,reward_mean__lr_c=3e-4__band_low,reward_mean__lr_c=3e-4__band_high,reward_mean__lr_c=5e-4__raw,reward_mean__lr_c=5e-4__smooth,reward_mean__lr_c=5e-4__band_low,reward_mean__lr_c=5e-4__band_high,reward_total__lr_c=2e-4__raw,reward_total__lr_c=2e-4__smooth,reward_total__lr_c=2e-4__band_low,reward_total__lr_c=2e-4__band_high,reward_total__lr_c=3e-4__raw,reward_total__lr_c=3e-4__smooth,reward_total__lr_c=3e-4__band_low,reward_total__lr_c=3e-4__band_high,reward_total__lr_c=5e-4__raw,reward_total__lr_c=5e-4__smooth,reward_total__lr_c=5e-4__band_low,reward_total__lr_c=5e-4__band_high,task_sr__lr_c=2e-4__raw,task_sr__lr_c=2e-4__smooth,task_sr__lr_c=2e-4__band_low,task_sr__lr_c=2e-4__band_high,task_sr__lr_c=3e-4__raw,task_sr__lr_c=3e-4__smooth,task_sr__lr_c=3e-4__band_low,task_sr__lr_c=3e-4__band_high,task_sr__lr_c=5e-4__raw,task_sr__lr_c=5e-4__smooth,task_sr__lr_c=5e-4__band_low,task_sr__lr_c=5e-4__band_high,deadline_miss_rate__lr_c=2e-4__raw,deadline_miss_rate__lr_c=2e-4__smooth,deadline_miss_rate__lr_c=2e-4__band_low,deadline_miss_rate__lr_c=2e-4__band_high,deadline_miss_rate__lr_c=3e-4__raw,deadline_miss_rate__lr_c=3e-4__smooth,deadline_miss_rate__lr_c=3e-4__band_low,deadline_miss_rate__lr_c=3e-4__band_high,deadline_miss_rate__lr_c=5e-4__raw,deadline_miss_rate__lr_c=5e-4__smooth,deadline_miss_rate__lr_c=5e-4__band_low,deadline_miss_rate__lr_c=5e-4__band_high,mean_cft_completed__lr_c=2e-4__raw,mean_cft_completed__lr_c=2e-4__smooth,mean_cft_completed__lr_c=2e-4__band_low,mean_cft_completed__lr_c=2e-4__band_high,mean_cft_completed__lr_c=3e-4__raw,mean_cft_completed__lr_c=3e-4__smooth,mean_cft_completed__lr_c=3e-4__band_low,mean_cft_completed__lr_c=3e-4__band_high,mean_cft_completed__lr_c=5e-4__raw,mean_cft_completed__lr_c=5e-4__smooth,mean_cft_completed__lr_c=5e-4__band_low,mean_cft_completed__lr_c=5e-4__band_high,avg_rsu_queue__lr_c=2e-4__raw,avg_rsu_queue__lr_c=2e-4__smooth,avg_rsu_queue__lr_c=2e-4__band_low,avg_rsu_queue__lr_c=2e-4__band_high,avg_rsu_queue__lr_c=3e-4__raw,avg_rsu_queue__lr_c=3e-4__smooth,avg_rsu_queue__lr_c=3e-4__band_low,avg_rsu_queue__lr_c=3e-4__band_high,avg_rsu_queue__lr_c=5e-4__raw,avg_rsu_queue__lr_c=5e-4__smooth,avg_rsu_queue__lr_c=5e-4__band_low,avg_rsu_queue__lr_c=5e-4__band_high
205,0.0082400674000382,0.0126460350842938,0.0063934850846894,0.0188985850838983,0.006519693253794685,0.011399193737597605,0.005219396320708629,0.017578991154486488,0.0026206413749605,0.0059009428862029,0.0022670105903451,0.0095348751820606,0.214241746005125,0.2063404486519117,0.1881943713809059,0.2244865259229176,0.18255140681192433,0.1849063426760074,0.17025098792246937,0.19956169742954544,0.0759985925790029,0.1386806907403955,0.0943631153692998,0.1829982661114912,0.95,0.8972222222222224,0.7569748972234462,1.0,0.8379000000000001,0.8275555555555556,0.6980432763579333,0.931,0.45,0.7013888888888888,0.4717699268564208,0.9310078509213568,0.05,0.1027777777777777,0.0,0.2430251027765532,0.1134,0.12599999999999997,0.0,0.2837517987219167,0.55,0.2930555555555555,0.0645337355421868,0.5215773755689244,1.671939717478162,1.4284686371569724,0.7404905874410337,2.1164466868729113,1.8645095358018273,1.5372263793961756,0.8059740910664681,2.268478667725883,1.716928247506362,1.5559417798916235,0.8884093522451756,2.2234742075380716,0.3076923076923077,0.3237040485622992,0.0987316038526102,0.5486764932719883,0.275625,0.2770148831542853,0.030138461694324537,0.523891304614246,1.7241379310344829,2.0745117942950064,0.9004085722527067,3.248615016337306
206,0.0084352949634194,0.012639360088441,0.0068547997091978,0.0184239204676842,0.007699082510080152,0.011430099689104058,0.005454168895873412,0.017406030482334703,0.0054702493362128,0.0058076500920125,0.0021773908386068,0.0094379093454183,0.2108823908215057,0.2059325856146484,0.1881621460968704,0.2237030251324265,0.19247704364817197,0.1854960332321541,0.17120898306512886,0.19978308339917927,0.1586372445610171,0.137446665470845,0.0932196551772818,0.1816736757644081,0.9,0.8958333333333334,0.7574373826937307,1.0,0.8379000000000001,0.8288486111111113,0.7012538170108762,0.931,0.65,0.6916666666666667,0.4655670608597744,0.9177662724735588,0.1,0.1041666666666666,0.0,0.2425626173062685,0.1134,0.12442499999999995,0.0,0.27984121537021195,0.3,0.3013888888888889,0.0762493084330504,0.5265284693447274,1.687951268671699,1.4303262491845423,0.7659578997334123,2.0946945986356726,1.819012571530199,1.5358348538404547,0.8298511124820482,2.241818595198861,1.8941309745176709,1.5617543098982205,0.9210525175163894,2.2024561022800517,0.52,0.312507467365718,0.0867400010461298,0.5382749336853061,0.1323,0.27244469084659306,0.028309786252972154,0.5165795954402139,1.2758620689655171,1.986764001524725,0.8182663721649408,3.1552616308845094
207,0.0047113606706261,0.0125110222078445,0.0066420146782427,0.0183800297374463,0.00681258415570474,0.011415276512788139,0.0054306274726080555,0.017399925552968137,0.0059752282686531,0.0058837671054384,0.0022550409740036,0.0095124932368732,0.1319181054356407,0.2046720064857013,0.1814065355342688,0.2279374774371339,0.18393977111188684,0.18611611569647885,0.1720074099683695,0.20022482142458814,0.1613311797844994,0.1398612716612464,0.0955169239066213,0.1842056194158714,0.6,0.8861111111111111,0.7386457533282341,1.0,0.79135,0.8262625,0.6986677058997649,0.931,0.8,0.7,0.4731629958427709,0.926837004157229,0.4,0.1138888888888888,0.0,0.2613542466717651,0.17009999999999997,0.12757499999999988,0.0,0.282991215370212,0.2,0.2930555555555555,0.0672486543905183,0.5188624567205928,1.9192809837887292,1.4653083809635556,0.7991736289790645,2.1314431329480468,1.7918714614096771,1.5661527384378173,0.8618185879639292,2.2704868889117056,1.729677035621751,1.5843317381604052,0.9459650462099598,2.2226984301108503,0.1785714285714285,0.3028479017850998,0.0784721243513977,0.527223679218802,0.0,0.2613083272102294,0.015209004395821651,0.5074076500246371,2.592592592592593,2.0189253899663067,0.850329505151362,3.1875212747812514
208,0.0084639247506856,0.0121501036660952,0.0062971664280684,0.0180030409041219,0.008321136054582816,0.011213264492366128,0.00525466025739083,0.01717186872734152,0.0074904654175043,0.0058520751295468,0.0022381234829525,0.0094660267761411,0.2200620437499968,0.2054205933141495,0.1820663829088402,0.2287748037194587,0.21634955075888584,0.18736112421228301,0.17235983654952985,0.20236241187503612,0.1872616354923179,0.1397882537964552,0.0963234004607155,0.1832531071321949,0.95,0.8847222222222222,0.7372232311037994,1.0,0.931,0.8262625000000001,0.697415869954531,0.931,0.9,0.6986111111111111,0.4761608313087981,0.921061390913424,0.05,0.1152777777777777,0.0,0.2627767688961998,0.0,0.12757499999999988,0.0,0.28451600802530896,0.1,0.2944444444444444,0.0728953647600662,0.5159935241288227,1.6599922180568214,1.4937886786349983,0.8281477192169113,2.1594296380530853,1.9102490845608966,1.5986356581729757,0.8938642009215629,2.3034071154243887,1.727109276566885,1.6122152296645649,0.9738593156484256,2.2505711436807037,0.5384615384615384,0.3085459074831055,0.0844296460804032,0.5326621688858078,0.0,0.2557401453920475,0.008560739402497297,0.5029195513815977,3.0,2.068167814208731,0.958781451514204,3.177554176903258
209,0.0240659806877374,0.0122284721841828,0.0059123381290727,0.0185446062392928,0.021655994276516103,0.011330449645562651,0.005030079281176759,0.017630820009948454,0.0067245466634631,0.0058970481663385,0.0024021530595819,0.0093919432730951,0.1925278473918582,0.2054574103626391,0.1819123804295705,0.2290024402957077,0.17324795898293543,0.1873298647408188,0.17205923992715505,0.2026004895544826,0.1479400309782142,0.1406358413348616,0.1027300306665833,0.1785416520031398,1.0,0.8847222222222222,0.7396647623428114,1.0,0.931,0.8262625000000001,0.6979173723854027,0.931,0.85,0.7027777777777778,0.5043047710702291,0.9012507844853266,0.0,0.1152777777777777,0.0,0.2603352376571877,0.0,0.12757499999999988,0.0,0.2839051554403376,0.15,0.2902777777777778,0.0939911527789271,0.4865644027766285,0.5838863476705655,1.4912503890905904,0.7985408824042658,2.183959895776915,0.6421408631757305,1.5974707309659313,0.8652307047293124,2.32971075720255,0.7446762746208044,1.6106583749471883,0.945351763211266,2.2759649866831104,0.625,0.3073885000756981,0.0741595068431016,0.5406174933082946,0.6890625,0.2473182703920475,0.0,0.510676392904689,0.6363636363636364,2.049612697827528,0.9084791685578926,3.190746227097163
210,0.009135135449469,0.0118951381494601,0.0056866655939116,0.0181036107050085,0.008165258513763504,0.011023328203009332,0.004822462457200107,0.017224193948818554,0.0084956735372543,0.0059316884249306,0.0025141171057596,0.0093492597441016,0.2283783927822394,0.206517464205988,0.1827450679523254,0.2302898604596507,0.20413147964377124,0.18819477612695873,0.1729308429989231,0.20345870925499435,0.2123918376147884,0.1423072502873118,0.1052152486473725,0.1793992519272511,0.95,0.8833333333333333,0.7455720375961967,1.0,0.8379000000000001,0.823676388888889,0.7028663608681561,0.931,0.95,0.7069444444444444,0.5247691698108352,0.8891197190780535,0.05,0.1166666666666666,0.0,0.2544279624038023,0.1134,0.1307249999999999,0.0,0.2778770642057057,0.05,0.2861111111111111,0.1076124486881877,0.4646097735340345,1.8640615072305309,1.5246487141458986,0.8485582033866385,2.200739224905159,2.0519398955588097,1.6348032181876953,0.9207937122674515,2.3488127241079386,1.9105721803733449,1.6425782940301346,1.0211405611441986,2.2640160269160705,0.32,0.2823267716806363,0.050709437344189,0.5139441060170837,0.1323,0.21356271483649192,0.0,0.4772566761000737,3.0,2.0985544967693266,0.949683739546528,3.247425253992125
211,0.0177370253950357,0.0118054784834384,0.0055236032364535,0.0180873537304233,0.01759872850961982,0.010987808352931207,0.0047124039557938265,0.017263212750068587,0.0157007351517677,0.0063564123572884,0.0025045548465587,0.0102082698680182,0.1951072715458461,0.206695917555064,0.1830500218705517,0.2303418132395764,0.17598728483031248,0.1883639510621759,0.17286691878461463,0.2038609833397372,0.1884088374907622,0.1472670467155573,0.1100376059112042,0.1844964875199103,1.0,0.8833333333333333,0.7446032654099305,1.0,0.931,0.823676388888889,0.7018386745543729,0.931,1.0,0.7277777777777777,0.5431592664930343,0.9123962890625212,0.0,0.1166666666666666,0.0,0.2553967345900685,0.0,0.1307249999999999,0.0,0.27912883249768217,0.0,0.2652777777777778,0.0843776182287381,0.4461779373268174,0.6727300069949318,1.525229340849217,0.8317213166608268,2.218737365037607,0.7393344051431808,1.635413850744505,0.90334789671492,2.36747980477409,0.7935676070211031,1.6400030844575149,0.9976063873884866,2.282399781526543,0.1818181818181818,0.2688587582126229,0.0435221633435119,0.4941953530817339,0.0,0.19314604816982528,0.0,0.4568400094334071,0.6666666666666666,2.077721163435993,0.9254876295590216,3.229954697312965
212,0.0081661995500326,0.011452809234874,0.0051576023825072,0.0177480160872408,0.007157127028331116,0.010664959966411912,0.004375646552094208,0.016954273380729707,0.005049442872405,0.0063006422133184,0.0024488511315018,0.010152433295135,0.2286536007944159,0.2078318335011174,0.1841976991574527,0.2314659678447821,0.20039956072961823,0.18923568800320703,0.17377837252897874,0.2046930034774353,0.1363349626764858,0.1463493503880252,0.1090551143586239,0.1836435864174264,0.95,0.8819444444444444,0.7432143765210416,1.0,0.8379000000000001,0.8210902777777779,0.6995705704901978,0.931,0.3,0.7166666666666667,0.5146677274898193,0.918665605843514,0.05,0.1180555555555555,0.0,0.2567856234789574,0.1134,0.1338749999999999,0.0,0.28189148556833166,0.7,0.2763888888888889,0.0771177301403259,0.4756600476374518,1.7823445377174651,1.5555590500084386,0.8619383913062186,2.249179708710659,1.914425914575825,1.6676553392092304,0.9362042618049797,2.399106416613481,1.8729139466401787,1.6687177969131834,1.0250655951597982,2.3123699986665684,0.3928571428571428,0.2643393578598892,0.0430905064365169,0.4855882092832614,0.315,0.19168771483649197,0.0,0.45547197583365306,1.2222222222222223,2.0966254844236474,0.9543989790805478,3.238851989766747
213,0.0078746452927589,0.0114836714799618,0.0052198716455886,0.017747471314335,0.00805891441646959,0.010713560107396793,0.004474577996881228,0.01695254221791245,0.0047160726971924,0.0062434321282327,0.0024691764758094,0.010017687780656,0.1968661385481175,0.2084155124987038,0.1853451905519143,0.2314858344454932,0.20147285813850002,0.19027543258722512,0.17530146169779937,0.205249403476651,0.1226178859725143,0.144673675721802,0.1094711174983361,0.1798762339452679,0.85,0.8861111111111111,0.7470120637615868,1.0,0.8379000000000001,0.8262625,0.7047427927124199,0.931,0.55,0.7055555555555556,0.510477223710228,0.9006338874008832,0.15,0.1138888888888889,0.0,0.2529879362384122,0.1134,0.12757499999999988,0.0,0.27559148556833163,0.45,0.2875,0.0925573276508045,0.4824426723491954,1.5988399652307663,1.551643141349602,0.8836403783496745,2.21964590434953,1.8757059345610634,1.672152344455992,0.966997043894232,2.3773076450177517,1.7887881219389563,1.6723282322173043,1.054839691933991,2.2898167725006173,0.48,0.2776726911932226,0.0556535433536,0.4996918390328451,0.1323,0.19536271483649192,0.0,0.45967968633789913,1.5384615384615383,2.0179613502039575,0.8760209259412166,3.1599017744666984
214,0.0087130572646856,0.0110593281634565,0.0050341870112682,0.0170844693156447,0.0073443626379593825,0.010385097336644855,0.00428602476494825,0.01648416990834137,0.0062319687567651,0.0062272709652056,0.0025377804610697,0.0099167614693415,0.2178264155754002,0.2091352647451043,0.1861791150525767,0.2320914144376318,0.19829780536160682,0.1909914494447868,0.17635989649792413,0.20562300239164935,0.1682631578182328,0.144805138727519,0.1138774851801006,0.1757327922749375,0.85,0.8819444444444444,0.7438834196733427,1.0,0.79135,0.8223833333333334,0.7019654116751293,0.931,0.75,0.7013888888888888,0.5206716230874985,0.8821061546902792,0.15,0.1180555555555555,0.0,0.2561165803266564,0.17009999999999997,0.13229999999999992,0.0,0.2789744609671368,0.25,0.2916666666666667,0.111682834353372,0.4716504989799613,1.7480239599213052,1.581874684620054,0.9319987100405815,2.2317506591995264,1.943851304300532,1.70618568622203,1.019308618113897,2.3930627543301624,1.8912353096001984,1.704368994297763,1.0893608897378044,2.319377098857721,0.28,0.2854504689710003,0.0924221029101114,0.4784788350318892,0.04083333333333329,0.19649697409575126,0.0,0.41637405996222254,1.8888888888888888,2.040337893413834,0.9235533985591018,3.1571223882685664
215,0.0213398616760969,0.0114465521570915,0.0051910713041053,0.0177020330100777,0.019132014350034282,0.010715372802547248,0.004456992815539589,0.016973752789555,0.0074792383238673,0.0062877446115533,0.0026077746407756,0.009967714582331,0.1920587643534668,0.2087148319074602,0.1856730720590254,0.2317565917558951,0.17218813030100563,0.19014171043049347,0.17526726893068806,0.20501615193029882,0.1645432362075613,0.1451045775741007,0.1141017377658205,0.1761074173823809,1.0,0.8875,0.7480566622443199,1.0,0.931,0.8262625000000001,0.7047899756717942,0.931,0.9,0.7055555555555555,0.5225110500240011,0.8886000610871099,0.0,0.1124999999999999,0.0,0.251943337755679,0.0,0.127575,0.0,0.2755340145952592,0.1,0.2875,0.1051886348511587,0.4698113651488413,0.6432498173825332,1.550113354294058,0.8811941426760207,2.2190325659120953,0.6516364369562969,1.6690490735951853,0.9589903292966918,2.3791078178936793,0.8413251884012571,1.671480517970747,1.041401977597435,2.301559058344059,0.8888888888888888,0.3071656365195012,0.0877309860587405,0.526600286980262,0.735,0.2147261407624179,0.0,0.45761625266184053,1.0,1.9962765907318416,0.889438120022291,3.1031150614413923
216,0.006445693783462,0.0114145651977094,0.005337653456655,0.0174914769387639,0.004943519950611476,0.01066376707202924,0.004624958503751253,0.016702575640307228,0.0051132529042661,0.006201567095963,0.003130982714864,0.009272151477062,0.2255992920050495,0.2090725263133263,0.1859836198452963,0.2321614327813563,0.18785374452009346,0.1900699495219096,0.17554553667780617,0.204594362366013,0.1840770741127511,0.1445125211368611,0.1137778638653318,0.1752471784083905,0.75,0.8861111111111111,0.7453107721564919,1.0,0.5586,0.8210902777777778,0.6905200182039182,0.931,0.7,0.6972222222222222,0.5209138103847369,0.8735306340597074,0.25,0.1138888888888888,0.0,0.2546892278435071,0.4536,0.1338749999999999,0.0,0.2929154665486119,0.3,0.2958333333333333,0.119947442594915,0.4717192240717517,2.5664931630172316,1.5726482243472772,0.8922916811080671,2.2530047675864875,3.0263082046464698,1.7015364330513023,0.9630537673388488,2.4400190987637562,2.621321943646102,1.696661698647589,1.0576186724544732,2.3357047248407055,0.6857142857142857,0.3262132555671203,0.1070836803012943,0.5453428308329462,0.02901315789473683,0.21443831181504946,0.0,0.45647804654793733,4.472222222222222,2.0038383191269036,0.8104265114000457,3.1972501268537616
217,0.0211262963712215,0.0117828127824597,0.005454863360126,0.0181107622047934,0.021533680325373967,0.011051006002655486,0.004710166321681812,0.01739184568362925,0.0025614146143198,0.0062420102282582,0.0030885615834298,0.0093954588730866,0.1901366657913777,0.2084520630321019,0.1857168690749614,0.2311872569892424,0.17226944268916378,0.18937132106813923,0.17460436539773191,0.20413827673854648,0.0589125376961291,0.1453198843238452,0.1102592543544732,0.1803805142932172,1.0,0.8944444444444444,0.7525561956982028,1.0,0.931,0.8275555555555556,0.6953708321147926,0.931,0.5,0.7069444444444444,0.5282513641888923,0.8856375246999965,0.0,0.1055555555555555,0.0,0.2474438043017963,0.0,0.12599999999999997,0.0,0.2870069563714566,0.5,0.2861111111111111,0.107390274144243,0.4648319480779792,0.6043876761758101,1.5409595843015458,0.8385412627454629,2.2433779058576286,0.6394793446481164,1.6648591918080669,0.9016000392511275,2.428118344365006,0.8061380212622951,1.672501172271474,1.015614705429433,2.3293876391135147,1.1111111111111112,0.3498758070074494,0.0952132993845921,0.6045383146303068,1.1025,0.23681811950735718,0.0,0.5297803732668483,0.4347826086956521,1.955216025335528,0.7290291180828239,3.181402932588232
218,0.008887805044651,0.0118879974147097,0.0055459820684738,0.0182300127609456,0.007626454136334278,0.01113777656919803,0.004773461062244362,0.017502092076151696,0.0058860997669398,0.0063578609002029,0.0032037254154898,0.0095119963849159,0.2221951230477458,0.2090978937173358,0.1868716053904752,0.2313241820441964,0.19828780691636702,0.19000137569928374,0.1760767224930051,0.20392602890556247,0.1648107793348493,0.1480395296368137,0.11304997791426,0.1830290813593673,0.95,0.9027777777777778,0.7608895290315362,1.0,0.8379000000000001,0.8340208333333334,0.7023249001408299,0.931,0.7,0.7194444444444444,0.5413816768416986,0.8975072120471903,0.05,0.0972222222222222,0.0,0.239110470968463,0.1134,0.11812499999999991,0.0,0.27853658779838847,0.25,0.2722222222222222,0.094010945196161,0.4504334992482834,1.6805783835437094,1.5209293485774709,0.8185438213666238,2.2233148757883177,1.9177289537346296,1.6459793649817052,0.8821119950145812,2.4098467349488293,1.9685146433794716,1.6455244092389514,0.9865194318210024,2.3045293866569003,0.24,0.3522689694006119,0.1051352037636551,0.5994027350375687,0.12721153846153838,0.23564023489197253,0.0,0.5256384577802096,1.1071428571428572,1.9104714180909204,0.6771587015723137,3.143784134609527
219,0.0213156379759311,0.0122372748381975,0.0056693047901188,0.0188052448862761,0.019144657431170272,0.0114710838324713,0.004949350211761752,0.017992817453180848,0.0060505704022943,0.0063284524108489,0.0032340357215535,0.0094228691001444,0.1918407358110776,0.208113388317954,0.1860089274346566,0.2302178492012515,0.1723019340633794,0.18942834348390122,0.17587178170828294,0.20298490525951954,0.1331125357739774,0.1466026230790507,0.1135344516347486,0.1796707945233529,1.0,0.9069444444444444,0.7650561956982028,1.0,0.931,0.8379,0.7062040668074964,0.931,0.8,0.7152777777777778,0.5418437410970693,0.8887118144584862,0.0,0.0930555555555555,0.0,0.2349438043017963,0.0,0.1134,0.0,0.27381158779838854,0.2,0.2763888888888889,0.1032601940588716,0.4495175837189061,0.6401256606888673,1.487705777520822,0.7672033605676691,2.2082081944739747,0.6678444359645701,1.6098754304553007,0.8253074387130498,2.394443422197552,0.8371312954486776,1.6194571736194945,0.9467693427328088,2.2921450045061795,0.6666666666666666,0.3707874879191304,0.1194801381716196,0.6220948376666411,0.49,0.24925134600308366,0.0,0.542742422168053,0.1363636363636363,1.8255840832035857,0.5520071658660379,3.0991610005411334
220,0.0055463933385908,0.0121466665037182,0.0055979509203497,0.0186953820870868,0.004918627991573878,0.011392039885136403,0.0049305441500841745,0.017853535620188633,0.0033208783715963,0.006280560492693,0.0037500350297671,0.008811085955619,0.2163093370007305,0.2077604363753313,0.185716090384781,0.2298047823658815,0.1918264981043174,0.189149371966077,0.1758480919724349,0.20245065195971906,0.1328351349158004,0.1462284701927777,0.1139443364301211,0.1785126039554343,0.65,0.8986111111111111,0.7512018259405442,1.0,0.5120500000000001,0.8275555555555556,0.6852220787796719,0.931,0.0,0.6958333333333333,0.4820862147847292,0.9095804518819374,0.35,0.1013888888888888,0.0,0.2487981740594551,0.5103,0.12599999999999997,0.0,0.29936859577212965,0.95,0.2944444444444444,0.085619627354127,0.5032692615347618,2.679747117719011,1.5128524171485669,0.7769765986325851,2.2487282356645486,2.998263890922549,1.6389135555796526,0.8332138929430403,2.4446132182162645,0.0,1.5708240733192091,0.8510358983786112,2.2906122482598072,0.4358974358974359,0.3807589978906404,0.1294366134928804,0.6320813822884004,0.22615384615384612,0.2519997434389811,0.0,0.5447250538575531,0.325,1.7531942364602906,0.4510798206904269,3.0553086522301545
221,0.0091146770864725,0.0122125049949519,0.0059227642463552,0.0185022457435486,0.008332332603167706,0.01145460130895814,0.00518540881051994,0.01772379380739634,0.0063707940280437,0.0063962255436409,0.0039206264873766,0.0088718245999051,0.2278669465062159,0.2075329294501869,0.1852512355722267,0.229814623328147,0.22497297183900106,0.1894873921748668,0.17469103175809028,0.20428375259164339,0.1847530141307149,0.1491536462293681,0.1162702938701732,0.1820369985885629,0.95,0.8999999999999999,0.7537958229883237,1.0,0.88445,0.8288486111111111,0.6877387264106228,0.931,0.7,0.7041666666666666,0.4942914202758182,0.914041913057515,0.05,0.1,0.0,0.2462041770116755,0.0567,0.12442499999999995,0.0,0.2963032054246556,0.3,0.2875,0.0823174770481949,0.492682522951805,1.709098840628906,1.491683729135278,0.7771086985289964,2.2062587597415595,2.042193460443242,1.6220480751629751,0.8379372798490691,2.4061588704768817,1.853072448296622,1.5506313360065875,0.8430796189681286,2.2581830530450464,0.96,0.4018701090017514,0.1387437305907974,0.6649964874127055,0.1633333333333333,0.25041178047601814,0.0,0.5182430330035798,1.206896551724138,1.725762350551393,0.4235935001061961,3.0279312009965897
222,0.0081821158528327,0.0118497170818348,0.0056243330014451,0.0180751011622244,0.005930414051981611,0.011090515596184014,0.004832156873580009,0.01734887431878811,0.0037692312616854,0.0064290682914562,0.0039380274571744,0.008920109125738,0.2209171153491096,0.2083588960390371,0.1859204912343115,0.2307973008437626,0.1601211668574755,0.18917582704826139,0.1735448024047554,0.20480685169176735,0.1055384586487156,0.1503606750690806,0.1164661278714891,0.184255222266672,0.95,0.8986111111111111,0.7721644559012686,1.0,0.6517,0.8210902777777778,0.6928345114465047,0.931,0.4,0.7055555555555555,0.488896520280915,0.922214590830196,0.05,0.1013888888888888,0.0,0.2278355440987305,0.34019999999999995,0.1338749999999999,0.0,0.29009630936591235,0.6,0.2861111111111111,0.0736052755236373,0.4986169466985849,1.6509573208776878,1.5192591434114515,0.8303112468937165,2.2082070399291864,1.9647423064517657,1.6566696706170563,0.9010903571991382,2.412248984034974,1.7015415887149414,1.5639087336925055,0.876313712132486,2.251503755252525,0.8888888888888888,0.4018701090017515,0.1284837039757146,0.6752565140277884,0.08166666666666658,0.22545807677231441,0.0,0.49435407525954594,1.1071428571428572,1.7391552076942505,0.5944585166902256,2.8838518986982753
223,0.0087167909368872,0.0118673343935773,0.0059294336876037,0.017805235099551,0.007236039119306931,0.011068436619502159,0.005009634669136227,0.017127238569868176,0.0042021828703582,0.0063973283653871,0.0038895858460566,0.0089050708847176,0.2179197840646508,0.2083502976137777,0.186042447799738,0.2306581474278174,0.1953730555878519,0.18902585496421068,0.17361166202116124,0.20444004790726011,0.1218632915736693,0.1494402170760578,0.1152027048982653,0.1836777292538503,0.9,0.8986111111111111,0.7738494335395252,1.0,0.8379000000000001,0.8197972222222223,0.6935234025953967,0.931,0.5,0.7,0.4836082329999656,0.9163917670000344,0.1,0.1013888888888888,0.0,0.2261505664604739,0.1134,0.13544999999999993,0.0,0.2892572088687656,0.5,0.2930555555555555,0.0802775705583496,0.5058335405527614,1.6265621193138673,1.5163238222097564,0.8508126794819362,2.1818349649375763,1.881133440739309,1.658032657747599,0.927785071301565,2.3882802441936333,1.637523297352723,1.5564010774248924,0.8891252064951232,2.2236769483546617,0.24,0.4044215493309696,0.1282468486411783,0.6805962500207607,0.08166666666666658,0.224051595290833,0.0,0.48903609732218956,0.6896551724137931,1.6749789624835223,0.5405980423434689,2.8093598826235757
224,0.0106742633506655,0.0115751181470436,0.0056842487780039,0.0174659875160833,0.0070998255116864915,0.010665445482655736,0.004638941934182235,0.016691949031129236,0.0044646747410297,0.0060399607496542,0.0035686601206576,0.0085112613786508,0.2241595515142153,0.2092784395276557,0.1884229676517346,0.2301339114035768,0.1845954547394494,0.18935183868897715,0.17432142917770746,0.20438224820024686,0.1294755499100831,0.147741509845939,0.1136829989555121,0.1818000207363659,1.0,0.8986111111111111,0.7735317712110242,1.0,0.79135,0.8159180555555556,0.6934117038683731,0.931,0.45,0.6847222222222222,0.4667241760196278,0.9027202684248168,0.0,0.1013888888888888,0.0,0.2264682287889748,0.17009999999999997,0.14017499999999997,0.0,0.2893932629573207,0.55,0.3083333333333333,0.093844893073045,0.5228217735936217,1.514375161301782,1.5394702163372156,0.9171671980732762,2.161773234601155,1.7603720917523538,1.6869209789632371,0.9845677643051695,2.389274193621305,2.066746714641922,1.591633599877924,0.9596948196520272,2.2235723801038207,0.7142857142857143,0.4242628191722394,0.1465940329323355,0.7019316054121433,0.04240384615384609,0.22522947990621753,0.0,0.4919071584725869,0.5862068965517241,1.6710604671857168,0.5856504460475764,2.756470488323857
225,0.0212961509823799,0.0118956799204978,0.0059861493370661,0.0178052105039294,0.01898013095371421,0.010971013786879062,0.005093550212141974,0.01684847736161615,0.0088121285662055,0.0060857512160307,0.0036073110141752,0.0085641914178861,0.1916653706358929,0.2080985269578447,0.1873244822452552,0.2288725716704342,0.17082117484211207,0.18855543256310134,0.1735109774108984,0.20359988771530418,0.1762425804601428,0.1476623652011713,0.1135062046294994,0.1818185257728432,1.0,0.8999999999999999,0.774920660099913,1.0,0.931,0.8185041666666668,0.6959978149794844,0.931,0.95,0.6861111111111111,0.4659019753059319,0.9063202469162904,0.0,0.1,0.0,0.2250793399000859,0.0,0.13702499999999995,0.0,0.2862432629573208,0.05,0.3069444444444444,0.0902854091698041,0.5236034797190847,0.6916295600335267,1.511570007604471,0.892729608237752,2.1304104069711896,0.7546159902957668,1.657846848699638,0.9591651725535723,2.356528524845704,0.8248312584945494,1.5617504498832542,0.932168384503888,2.19133251526262,0.4444444444444444,0.4342936833697702,0.1714135204623979,0.6971738462771426,0.0,0.22400447990621752,0.0,0.49068215847258695,0.65,1.6291160227412722,0.5561486490698107,2.7020833964127338
